Millis,Red,IR
211006,91961,87698
211037,91908,87620
211056,91925,87654
211087,91990,87759
211106,92000,87670
211137,91897,87664
211156,91967,87690
211187,91885,87635
211208,91905,87651
211237,91842,87542
211258,91795,87575
211287,91863,87568
211308,91823,87553
211337,91833,87536
211358,91798,87551
211387,91874,87600
211408,91848,87556
211437,91886,87582
211458,91864,87523
211487,91828,87506
211508,91856,87520
211537,91777,87401
211558,91723,87464
211588,91786,87493
211607,91715,87468
211638,91763,87550
211657,91781,87533
211688,91757,87526
211707,91809,87548
211738,91757,87511
211757,91794,87515
211788,91722,87503
211807,91755,87496
211838,91716,87464
211857,91733,87431
211888,91660,87417
211907,91705,87393
211938,91613,87367
211957,91681,87372
211988,91557,87281
212007,91616,87372
212038,91586,87263
212059,91555,87320
212088,91657,87370
212109,91617,87318
212138,91598,87309
212159,91565,87283
212188,91606,87293
212209,91557,87260
212238,91566,87264
212259,91515,87221
212288,91499,87216
212309,91493,87212
212338,91487,87184
212359,91472,87204
212388,91512,87159
212409,91468,87149
212438,91539,87191
212459,91518,87142
212488,91491,87173
212509,91544,87232
212538,91484,87089
212559,91403,87128
212589,91446,87142
212608,91345,87124
212639,91470,87177
212658,91307,86910
212689,91197,87067
212708,91413,87137
212739,91347,87097
212758,91391,87089
212789,91324,87025
212808,91311,86956
212839,91198,86912
212858,91228,86941
212889,91133,86812
212908,91114,86890
212939,91271,86953
212958,91189,86832
212989,91141,86934
213008,91315,86990
213039,91206,86870
213058,91217,86899
213089,91292,86986
213108,91309,86913
213139,91268,86943
213158,91224,86672
213189,90651,86110
213208,90507,86058
213239,90203,85530
213260,89804,85292
213289,89719,85228
213310,89647,85150
213339,89750,85400
213360,89903,85369
213389,89791,85331
213410,89930,85624
213439,90341,85801
213460,90257,85812
213489,90339,85794
213510,90235,85786
213539,90369,85895
213560,90312,85770
213589,90254,85759
213610,90273,85684
213639,90095,85559
213660,90176,85718
213689,90220,85536
213710,90042,85544
213739,90201,85692
213760,90216,85723
213790,90354,85980
213809,90493,86103
213840,90587,86228
213859,90710,86312
213890,90575,86064
213909,90466,86070
213940,90495,86017
213959,90332,85781
213990,90063,85648
214009,90109,85719
214040,90185,85764
214059,90232,85796
214090,90313,85946
214109,90393,85972
214140,90415,86126
214159,90661,86268
214190,90724,86366
214209,90863,86400
214240,90720,86214
214259,90702,86225
214290,90641,86170
214309,90640,86134
214340,90516,86007
214359,90491,86024
214390,90462,85901
214409,90331,85818
214440,90240,85745
214461,90147,85666
214490,90119,85713
214511,90157,85706
214540,90228,85854
214561,90353,85955
214590,90470,86024
214611,90512,86094
214640,90605,86114
214661,90567,86113
214690,90583,86052
214711,90472,85978
214740,90376,85808
214761,90172,85589
214790,89898,85393
214811,89859,85383
214840,89823,85235
214861,89669,85142
214890,89763,85264
214911,89796,85281
214940,89912,85465
214961,90093,85622
214990,90178,85675
215011,90234,85770
215041,90259,85766
215060,90177,85742
215091,90163,85697
215110,90119,85653
215141,90054,85603
215160,90026,85583
215191,90022,85600
215210,90066,85619
215241,90008,85559
215260,89993,85531
215291,89988,85552
215310,90002,85498
215341,89879,85435
215360,89876,85432
215391,89864,85442
215410,89857,85388
215441,89780,85398
215460,89885,85459
215491,89938,85540
215510,90040,85587
215541,90039,85586
215560,90088,85613
215591,90046,85518
215610,89965,85389
215641,89805,85357
215660,89859,85375
215691,89774,85219
215710,89624,85142
215741,89645,85213
215762,89649,85181
215791,89644,85269
215812,89776,85391
215841,89881,85434
215862,89869,85386
215891,89822,85362
215912,89847,85385
215941,89822,85288
215962,89726,85283
215991,89753,85219
216012,89612,85102
216041,89501,84993
216062,89437,84953
216091,89480,84971
216112,89484,84959
216141,89466,84968
216162,89510,85038
216191,89604,85113
216212,89601,85115
216242,89547,85103
216261,89531,85117
216292,89521,85096
216311,89524,85100
216342,89423,84956
216361,89403,85029
216392,89537,85079
216411,89461,84954
216442,89402,85031
216461,89513,85052
216492,89447,85023
216511,89452,84995
216542,89395,85021
216561,89472,85055
216592,89392,84948
216611,89374,84933
216642,89392,84984
216661,89484,85006
216692,89410,84956
216711,89441,84965
216742,89451,85017
216761,89492,84987
216792,89407,84901
216811,89365,84911
216842,89536,85110
216863,89505,84918
216892,89247,84848
216913,89396,85023
216942,89464,84954
216963,89383,84951
216992,89625,85207
217013,89702,85184
217042,89635,85137
217063,89616,85146
217092,89576,85047
217113,89534,85054
217142,89400,84767
217163,89130,84592
217192,89144,84574
217213,88966,84322
217242,88824,84306
217263,88903,84348
217292,88886,84296
217313,88915,84468
217342,89192,84623
217363,89168,84655
217393,89385,84915
217412,89344,84751
217443,89171,84744
217462,89243,84759
217493,89142,84649
217512,89145,84665
217543,89104,84609
217562,89075,84597
217593,89170,84744
217612,89262,84721
217643,89172,84735
217662,89329,84858
217693,89257,84720
217712,89203,84697
217743,89167,84624
217762,89086,84530
217793,89115,84650
217812,89143,84507
217843,88966,84502
217862,89083,84506
217893,88972,84487
217912,89064,84535
217943,89046,84537
217962,89105,84586
217993,89122,84585
218014,89098,84579
218043,89085,84575
218064,89068,84507
218093,88943,84441
218114,88980,84518
218143,89020,84461
218164,88959,84435
218193,89060,84552
218214,89080,84575
218243,89143,84565
218264,89047,84547
218293,89161,84625
218314,89101,84526
218343,89049,84523
218364,89059,84505
218393,88981,84398
218414,88955,84409
218443,88982,84366
218464,88933,84331
218493,88956,84412
218514,88987,84438
218543,89006,84413
218564,88935,84387
218594,88974,84474
218613,88954,84432
218644,88885,84401
218663,88874,84404
218694,88869,84368
218713,88848,84360
218744,88860,84376
218763,88839,84295
218794,88774,84311
218813,88833,84306
218844,88774,84313
218863,88828,84337
218894,88797,84337
218913,88831,84335
218944,88775,84278
218963,88778,84261
218994,88777,84283
219013,88801,84271
219044,88751,84247
219063,88782,84232
219094,88758,84272
219113,88794,84233
219144,88761,84263
219163,88804,84278
219194,88687,84185
219215,88704,84212
219244,88687,84168
219265,88672,84193
219294,88689,84148
219315,88647,84146
219344,88703,84172
219365,88659,84158
219394,88685,84142
219415,88612,84094
219444,88634,84107
219465,88583,84070
219494,88574,84074
219515,88553,84057
219544,88651,84105
219565,88610,84038
219594,88562,83999
219615,88583,84053
219644,88619,84025
219665,88572,84021
219694,88603,84031
219715,88537,83986
219745,88505,84030
219764,88503,84032
219795,88517,84048
219814,88506,84025
219845,88439,83985
219864,88457,84016
219895,88488,84031
219914,88497,83985
219945,88379,83929
219964,88429,83941
219995,88376,83920
220014,88424,83908
220045,88321,83857
220064,88372,83899
220095,88291,83777
220114,88257,83823
220145,88479,84010
220164,88495,83863
220195,88240,83756
220214,88310,83814
220245,88293,83776
220264,88294,83754
220295,88284,83794
220314,88294,83742
220345,88192,83710
220366,88219,83720
220395,88166,83684
220416,88184,83695
220445,88144,83622
220466,88098,83622
220495,88150,83627
220516,88110,83590
220545,88081,83565
220566,88056,83581
220595,88097,83594
220616,88090,83589
220645,88047,83542
220666,88043,83573
220695,88139,83588
220716,88097,83572
220745,88179,83621
220766,88175,83622
220795,88154,83500
220816,88044,83511
220845,88170,83641
220866,88151,83564
220896,88063,83588
220915,88064,83597
220946,88020,83535
220965,88003,83563
220996,88041,83573
221015,88029,83552
221046,88004,83554
221065,88022,83557
221096,88001,83538
221115,88034,83560
221146,87991,83496
221165,87967,83476
221196,87954,83492
221215,87955,83491
221246,87921,83436
221265,87904,83416
221296,87884,83427
221315,87932,83413
221346,87907,83415
221365,87974,83451
221396,87976,83440
221415,87951,83394
221446,87919,83431
221465,87952,83424
221496,87946,83434
221515,87923,83411
221546,87909,83417
221567,87869,83332
221596,87808,83365
221617,87887,83418
221646,87855,83321
221667,87785,83311
221696,87861,83353
221717,87847,83339
221746,87882,83356
221767,87826,83317
221796,87848,83342
221817,87831,83303
221846,87755,83266
221867,87771,83287
221896,87759,83254
221917,87775,83251
221946,87778,83248
221967,87818,83307
221996,87903,83315
222017,87883,83326
222046,87899,83365
222067,87936,83380
222097,87820,83261
222116,87709,83275
222147,87802,83333
222166,87779,83295
222197,87707,83264
222216,87726,83264
222247,87696,83266
222266,87746,83299
222297,87791,83365
222316,87876,83374
222347,87780,83326
222366,87839,83351
222397,87811,83360
222416,87831,83324
222447,87703,83274
222466,87741,83250
222497,87674,83220
222516,87711,83185
222547,87610,83138
222566,87669,83157
222597,87607,83130
222616,87679,83201
222647,87692,83187
222666,87693,83191
222697,87736,83265
222716,87774,83263
222747,87690,83201
222768,87677,83179
222797,87645,83181
222818,87660,83210
222847,87670,83153
222868,87611,83126
222897,87633,83116
222918,87587,83092
222947,87610,83109
222968,87560,83094
222997,87594,83088
223018,87548,83079
223047,87576,83096
223068,87558,83071
223097,87590,83072
223118,87582,83027
223147,87476,82896
223168,87421,82906
223197,87410,82889
223218,87428,82934
223247,87397,82822
223268,87298,82844
223298,87423,82939
223317,87341,82875
223348,87372,82952
223367,87386,82913
223398,87289,82844
223417,87278,82839
223448,87269,82868
223467,87320,82861
223498,87246,82828
223517,87297,82836
223548,87219,82775
223567,87214,82776
223598,87180,82757
223617,87174,82715
223648,87111,82690
223667,87157,82685
223698,87131,82718
223717,87221,82727
223748,87118,82645
223767,87136,82684
223798,87156,82712
223817,87164,82668
223848,87067,82626
223867,87125,82691
223898,87127,82626
223919,87047,82598
223948,87112,82690
223969,87121,82640
223998,87048,82599
224019,87056,82628
224048,87106,82640
224069,87090,82628
224098,87102,82623
224119,87066,82606
224148,87047,82572
224169,87024,82587
224198,87010,82541
224219,86991,82585
224248,87094,82598
224269,87045,82588
224298,87173,82664
224319,87167,82636
224348,87213,82682
224369,87193,82651
224398,87146,82683
224419,87187,82693
224449,87147,82699
224468,87092,82684
224499,87145,82730
224518,87156,82715
224549,87071,82695
224568,87150,82754
224599,87153,82729
224618,87143,82714
224649,87154,82757
224668,87189,82753
224699,87195,82816
224718,87291,82859
224749,87255,82862
224768,87299,82872
224799,87269,82865
224818,87291,82823
224849,87242,82823
224868,87289,82800
224899,87234,82809
224918,87295,82837
224949,87247,82809
224968,87293,82846
224999,87272,82812
225018,87248,82806
225049,87253,82791
225068,87212,82786
225099,87240,82788
225120,87168,82724
225149,87199,82803
225170,87222,82774
225199,87229,82787
225220,87227,82777
225249,87210,82739
225270,87149,82710
225299,87154,82713
225320,87151,82730
225349,87197,82715
225370,87142,82702
225399,87193,82690
225420,87163,82670
225449,87175,82675
225470,87152,82653
225499,87118,82647
225520,87117,82656
225550,87118,82696
225569,87088,82700
225600,87121,82675
225619,87053,82659
225650,87113,82717
225669,87072,82626
225700,87004,82642
225719,87055,82639
225750,87008,82651
225769,87064,82614
225800,86978,82621
225819,87089,82685
225850,87001,82570
225869,86980,82609
225900,87039,82643
225919,87002,82541
225950,86872,82505
225969,86941,82546
226000,86928,82545
226019,86975,82528
226050,86935,82535
226069,86986,82550
226100,86987,82568
226119,86981,82510
226150,86964,82592
226169,87035,82547
226200,86903,82523
226221,86951,82552
226250,86914,82515
226271,86904,82491
226300,86880,82489
226321,86882,82475
226350,86864,82451
226371,86855,82428
226400,86806,82389
226421,86814,82425
226450,86781,82317
226471,86710,82361
226500,86798,82336
226521,86686,82287
226550,86773,82350
226571,86744,82295
226600,86637,82150
226621,86593,82175
226650,86690,82186
226671,86641,82159
226700,86648,82192
226721,86620,82177
226750,86599,82153
226771,86581,82157
226801,86571,82169
226820,86533,82157
226851,86517,82157
226870,86528,82169
226901,86524,82157
226920,86536,82172
226951,86544,82187
226970,86539,82144
227001,86503,82148
227020,86534,82141
227051,86510,82155
227070,86532,82122
227101,86524,82174
227120,86564,82163
227151,86513,82151
227170,86583,82179
227201,86602,82205
227220,86595,82117
227251,86528,82167
227270,86618,82169
227301,86546,82155
227320,86583,82171
227351,86580,82171
227370,86564,82133
227401,86538,82154
227422,86541,82142
227451,86501,82124
227472,86499,82104
227501,86495,82108
227522,86504,82128
227551,86551,82127
227572,86487,82072
227601,86487,82051
227622,86410,82038
227651,86456,82018
227672,86367,81969
227701,86414,82011
227722,86404,82013
227751,86443,82015
227772,86421,82003
227801,86485,82018
227822,86446,82196
227851,86430,82287
227872,86428,82303
227901,86452,82324
227922,86400,82221
227952,86237,82240
227971,86357,82440
228002,86416,82259
228021,86270,82303
228052,86432,82347
228071,86288,82183
228102,86274,82261
228121,86219,82036
228152,85913,82020
228171,86133,82158
228202,86019,81906
228221,85862,81819
228252,85796,81782
228271,85704,81653
228302,85563,81627
228321,85672,81665
228352,85591,81530
228371,85524,81495
228402,85582,81640
228421,85751,81707
228452,85750,81713
228471,85780,81669
228502,85659,81648
228521,85743,81760
228552,85872,81853
228571,85904,81895
228602,85963,81966
228623,85994,82036
228652,86356,82455
228673,86607,82691
228702,87083,83105
228723,87239,82900
228752,86344,82072
228773,86121,82316
228802,87042,82940
228823,86947,82639
228852,86655,82597
228873,86780,82833
228902,87136,83026
228923,87137,83132
228952,87547,83624
228973,87849,83681
229002,87579,83652
229023,88104,84588
229052,89425,85441
229073,89547,85501
229102,89490,85408
229123,89373,85425
229153,89685,85968
229172,89912,85874
229203,89657,85976
229222,90177,86506
229253,90237,86155
229272,89959,86056
229303,90112,86341
229322,90410,86642
229353,91162,86573
229372,89830,85388
229403,89632,86616
229422,92085,93254
229453,97333,99950
229472,99678,104204
229503,100617,100834
229522,95216,85971
229553,67882,56879
229572,55800,57427
229603,75108,82653
229622,96833,96544
229653,94558,83229
229672,87405,84544
229703,87721,80850
229722,88520,97675
229753,104683,115975
229774,101946,115379
229803,97520,115387
229824,96945,116122
229853,98356,115341
229874,101183,113408
229903,101583,111657
229924,101350,110378
229953,100546,100445
229974,92785,85496
230003,69342,62415
230024,61148,56830
230053,57378,56415
230074,58603,59915
230103,67735,71749
230124,75529,76291
230153,79085,77921
230174,79514,76227
230203,83626,82922
230224,89599,85309
230253,86503,81397
230274,87115,84082
230304,87685,82038
230323,86531,82759
230354,88887,84390
230373,88443,83373
230404,88297,84275
230423,89021,84044
230454,86766,81835
230473,88701,88220
230504,98207,97253
230523,96052,86395
230554,86425,84051
230573,91380,87077
230604,89247,83432
230623,88862,84756
230654,89337,83796
230673,87419,75137
230704,71249,64137
230723,68566,63149
230754,69262,64926
230773,69961,64921
230804,69283,64463
230823,68865,63828
230854,64949,58541
230873,61158,56580
230904,61753,58894
230925,64379,61419
230954,68341,64565
230975,70112,65999
231004,70284,63834
231025,67417,60347
231054,63312,57716
231075,62097,57320
231104,61339,56869
231125,60603,56177
231154,59540,55293
231175,59445,55553
231204,61259,57270
231225,62426,57733
231254,63262,58504
231275,65097,60821
231304,68585,62332
231325,67790,61003
231354,65830,59759
231375,64830,59440
231405,66062,62950
231424,69780,66213
231455,71048,64219
231474,67466,61443
231505,65342,60020
231524,62770,56830
231555,57214,52565
231574,54697,50668
231605,49885,46409
231624,46372,41757
231655,41001,38241
231674,39929,37194
231705,38094,35113
231724,36980,34071
231755,36679,34247
231774,37668,35472
231805,39704,37418
231824,40492,37902
231855,40446,37613
231874,39275,35921
231905,36089,33180
231924,34105,31583
231955,31554,28617
231974,29672,27177
232005,28871,27218
232026,29304,27555
232055,30471,28902
232076,31131,28995
232105,30851,28455
232126,30113,27694
232155,28669,26311
232176,27636,25666
232205,26945,25326
232226,26735,25256
232255,26770,25430
232276,26816,25351
232305,26492,24828
232326,25928,24138
232355,24752,22871
232376,23843,21519
232405,21621,19394
232426,20416,18309
232455,19595,18044
232476,19646,18084
232505,19631,17990
232526,19439,17562
232556,17795,15562
232575,16643,14895
232606,16237,14850
